시군구명,금연구역명,금연구역범위상세,금연구역구분,금연구역지정근거명,소재지도로명주소,소재지지번주소,관리기관명,위도,경도
마포구,엠앤엠이화음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로25길 98 , 2층 (망원동)",-,서울특별시 마포구청,37.557466,126.90238
마포구,엠엘피학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 323 , 2층 (상암동,제일라아트홀)",-,서울특별시 마포구청,37.575044,126.89549
마포구,아트앤뮤직음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로3길 45 , DSM스퀘어 5층(도로면6층) (서교동)",-,서울특별시 마포구청,37.550299,126.917594
마포구,아트앤쇼무용학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로3길 45 , DSM스퀘어2층(표기상3층) (서교동)",-,서울특별시 마포구청,37.550299,126.917594
마포구,아트앤컬쳐미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로3길 45 , DSM스퀘어 5층(대장상4층) (서교동)",-,서울특별시 마포구청,37.550299,126.917594
마포구,아트인네이처미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 103 2,3층 (서교동)",-,서울특별시 마포구청,37.550299,126.917594
마포구,아티젠2미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로9길 59 , 2층 (창전동)",-,서울특별시 마포구청,37.55442,126.930351
마포구,아티젠미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로9길 60 , 2층, 3층 (창전동)",-,서울특별시 마포구청,37.55464,126.930527
마포구,알티스수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 신촌로 128 , 2층 (노고산동)",-,서울특별시 마포구청,37.555742,126.939972
마포구,애니톡만화애니전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 127 , 첨단빌딩 6층 일부 (서교동)",-,서울특별시 마포구청,37.554882,126.920498
마포구,애플씨드미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 토정로37길 46 , 310-4호 (도화동, 정우빌딩)",-,서울특별시 마포구청,37.542557,126.947372
마포구,애플잉글리쉬학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로11길 44-19 , 2층,3층",-,서울특별시 마포구청,37.549787,126.952415
